date,Cases,Rainfall,Temperature,RH,searches1,searches2
2010-01-01,9.606811562403983,0.312228386757778,26.843338955418666,77.97228254984765,18.00001323408226,11.999997526551297
2010-01-02,9.52878056992132,0.7362455534532915,26.874355336170275,75.13029546061813,17.935422814454732,11.871010460511974
2010-01-03,10.368599114169614,0.5466932229165876,26.92494094946502,75.97226418711955,17.868280754587914,11.738403724187139
2010-01-04,9.43027074274515,-1.1212140259709016,27.29167364292923,76.34067753712304,17.803721563748457,11.608261462846428
2010-01-05,7.640096169348312,-0.8439902589065797,26.881319328394415,79.53466697517969,17.737034850764395,11.480775995850383
2010-01-06,8.524457083017,0.3179935938131529,26.854892279423794,79.41098605956438,17.67604389535937,11.355236143406957
2010-01-07,9.90281358433356,-1.1192906792896362,26.72611796944102,78.20616882134772,17.614166854067516,11.227287280279636
2010-01-08,11.006078308529462,0.20406001263130638,26.22104006880243,79.69389322342083,17.55569209909515,11.103848785854957
2010-01-09,8.719810803729246,-0.2983196956651997,26.159570894039046,78.30311484172385,17.479075643013083,10.964023054129147
2010-01-10,7.948246497829805,1.1017578892470066,26.232713453331318,78.52157176961055,17.42324734040911,10.841749739309364
2010-01-11,7.36241352854906,1.0913140614514334,26.751807712639597,78.84599408189885,17.35958080972532,10.712241432669954
2010-01-12,8.214868842810162,-0.09738986330689631,27.018644217442215,79.190114087788,17.292168863665307,10.582806835473422
2010-01-13,8.887280272649036,0.3488346481710715,26.966832895946943,80.42666278808855,17.222711592061533,10.447608364102978
2010-01-14,7.888361821885119,0.7674557534450002,27.33203502612114,75.26691218961541,17.161824120535574,10.324853955957051
2010-01-15,9.667489335944197,0.5734621860455674,26.788723602488464,72.84357825250055,17.094087206274097,10.19001662757344
2010-01-16,10.305250830384518,-1.2445753277828706,26.48297830890118,70.31080870021431,17.029528015352124,10.059874366038215
2010-01-17,10.880147185800949,-0.9493477883195394,27.029115077469744,70.72838716839475,16.9628413023776,9.93238889907535
2010-01-18,7.463160519291723,0.388829997394032,27.022591959923,70.98115812089668,16.90185034697146,9.806849046632152
2010-01-19,5.311195538016593,-0.6198089909267186,26.7154976393919,76.51222304615727,16.839973305680548,9.678900183506203
2010-01-20,5.977308917470328,0.6303879809011521,27.16764476465674,77.14211202373623,16.78149855070757,9.555461689079335
2010-01-21,7.068789954945951,0.0657363147826947,26.63088221623334,76.65932317193568,16.70488209462858,9.415635957360145
2010-01-22,5.458607196126863,1.4124493943678922,26.143057435317864,76.41825872879215,16.649053792019046,9.293362642529614
2010-01-23,4.824088585716531,1.3565872371180105,26.0481753230191,74.08211759451501,16.585387261339335,9.163854335898053
2010-01-24,3.602044097634211,0.12922564394922922,26.087634554351663,76.65904565858087,16.51797531527875,9.034419738699208
2010-01-25,4.883126030406189,0.5422754183720977,25.818884105239405,77.46018708056384,16.448518043674728,8.899221267330608
2010-01-26,3.9138652758594894,0.9325742547696219,26.43112987480049,75.60415863980381,16.387630572147255,8.776466859178917
2010-01-27,5.0392569960258715,0.7144617168597072,26.040671688883606,75.8121686868391,16.319893657887977,8.641629530803074
2010-01-28,4.080940021849651,-1.12400187750448,26.248898589904435,72.42414690116158,16.255334466964577,8.511487269262535
2010-01-29,5.462226555038121,-0.8463187089669179,26.236123455585158,71.96705347177443,16.188647753990807,8.384001802300318
2010-01-30,9.372868264991638,0.3159413660916656,26.341309346824737,69.78633859659539,16.127656798583544,8.258461949857336
2010-01-31,7.163430921483277,-1.1211023164598295,26.52273006760983,69.75869638496599,16.065779757293576,8.130513086732774
2010-02-01,6.446559022381587,0.20224604213324823,26.476468254444427,71.88839042243663,16.007305002319992,8.007074592303713
2010-02-02,5.808549768796691,-0.29976109579737753,26.50824705669144,72.76280374690636,15.93068854624407,7.867248860591136
2010-02-03,4.336822971460208,1.1002422260930111,27.24911742674255,73.30633549947295,15.646749649649314,7.788754346614649
2010-02-04,4.442875213480708,1.09002442594304,26.88503559469882,70.89861531437761,15.469027812636291,7.681135442217303
2010-02-05,3.4199312201452607,-0.09824477454342327,26.4147896764322,68.80824486924458,15.287560568735497,7.573590245611627
2010-02-06,6.881891813238472,0.34801392598766623,26.593210177952134,68.10319345193516,15.104047997592078,7.460281175166536
2010-02-07,5.52953895777471,0.7666694118827557,26.83397432498245,68.56521719168124,14.929105226523916,7.359416167930739
2010-02-08,6.4335753535763045,0.5728308246065958,26.747447896695768,68.92131973851565,14.747313012727666,7.246468240484319
2010-02-09,5.507939678206308,-1.2447405916326635,27.06747232637133,66.48549319778816,14.568698522263654,7.138215379860127
2010-02-10,5.130051666821914,-0.9494370760969653,27.695775127571487,68.26748419780996,14.387956509751486,7.032619313820213
2010-02-11,5.100056420104903,0.22777652836685422,27.930725736814665,68.04017318440737,14.212910254803928,6.9289688622991195
2010-02-12,4.582235965514646,-1.1962321715824837,27.506149155852274,65.68155739611191,14.036977913975733,6.822909400097592
2010-02-13,2.9714119592896466,0.13796166205421997,27.618717280574266,66.15520518753476,13.864447859462363,6.721360306587999
2010-02-14,2.8447231985602457,-0.3545976354875544,28.130039208345583,66.2129886560226,13.673776103834065,6.603423975810629
2010-02-15,1.8140638885795268,1.053276721188739,27.45190067470474,67.32512499666696,13.503892501723108,6.503040061859476
2010-02-16,4.522614634881222,1.0499244300155128,27.544282060134222,69.45785388412264,13.326170671463537,6.395421156186063
2010-02-17,3.7031518716225875,-0.1323616950149623,27.165828324377184,70.91267722855135,13.144703425878895,6.287875959897316
2010-02-18,5.787074517941535,0.31883728039817655,26.562248657514235,71.05390287737944,12.96119085473522,6.174566889454076
2010-02-19,3.741234483832216,0.7417136953454859,26.738563447424244,67.83966264595284,12.786248083665544,6.073701882212514
2010-02-20,6.343248613136332,0.5515420204779433,27.069684680619222,69.6777421128939,12.604455869871506,5.960753954773856
2010-02-21,5.476320358215413,-1.2627314835157328,27.343103854488284,71.12328914973517,12.425841379406059,5.8525010941443565
2010-02-22,5.857599264582402,-0.9648295456912451,27.52317324048286,72.4289634782234,12.245099366894646,5.746905028105087
2010-02-23,5.101360725164175,0.21451190662765587,28.167075113740292,72.06627481018496,12.07005311194597,5.6432545765842175
2010-02-24,4.569168416037674,-1.2074123822518716,28.07178288881977,72.83976102284316,11.89412077111872,5.537195114384067
2010-02-25,4.454747486010303,0.12827738124048943,28.159326820237972,70.78528499689875,11.721590716604723,5.435646020872286
2010-02-26,4.486033257546639,-0.3628167210615284,28.19764114044835,69.14156973443913,11.53091896097951,5.317709690101534
2010-02-27,4.2264300080933355,1.0461131244678672,28.103760518365608,68.37005824937116,11.361035358862999,5.21732577613963
2010-02-28,4.7384957198767905,1.0438072252565587,27.909480055460637,66.15177225954494,11.183313528607513,5.10970687047407
2010-03-01,3.9818164075268436,-0.13746418729098173,27.734930451443304,66.2940079216316,11.001846283022283,5.002161674183007
2010-03-02,4.729125801871864,0.3144331037305559,27.028750134090522,66.51380523817781,10.818333711878374,4.888852603741615
2010-03-03,3.5864239938953775,0.7379086700972249,27.675361306408647,65.59497247334143,10.677953152016215,5.066789433580554
2010-03-04,5.048039445958263,0.548311633849333,28.068706671771558,64.90867513687567,10.5134420452452,5.093242436117594
2010-03-05,4.014138805519718,-1.2653041519997519,28.45687982785774,63.16111516826408,10.352108660511593,5.124390495064526
2010-03-06,3.4277822078697633,-0.9670579592279495,28.288553556452793,64.7133767583908,10.188647753991724,5.15819535068489
2010-03-07,2.7585434560262603,0.2124867457786883,28.716892689447604,64.86259552346755,10.030882605032716,5.193945820823232
2010-03-08,3.1575564630907005,-1.2089963772294199,29.40327418132642,65.06791410098847,9.872231370197188,5.2272872802834485
2010-03-09,3.8712553497344397,0.12678634803095168,29.593192512606635,64.9379375736234,9.716982421673368,5.265139108428462
2010-03-10,3.0458809063895225,-0.3640404321205858,29.656721881293233,65.89821324691708,9.543591772042008,5.286603699323309
2010-03-11,4.806484591213909,1.0449221815024772,29.578442557571375,67.03967518051847,9.390989275910721,5.325620707009651
2010-03-12,2.858392185128414,1.0427894600954153,28.974417726893105,69.32059900444143,9.230548551650106,5.35740272301092
2010-03-13,2.109688786000272,0.21287021264379807,28.66072821554082,71.79097071657618,9.066362412055076,5.389258448376531
2010-03-14,3.4980109745747243,0.613506453294499,28.859760760034224,70.32600779308467,8.900130946904174,5.41535029964011
2010-03-15,2.1158552989753563,0.9932174556466308,29.15140520932076,67.45993983596242,8.742469281814842,5.453886213913593
2010-03-16,3.672761208705157,0.766316621060066,28.905724773847883,69.50912956436707,8.577958174023395,5.480339208281869
2010-03-17,5.280019261536225,-1.0789826616899132,29.165402925664093,68.39332119831545,8.416624789543395,5.511487269256588
2010-03-18,5.67893607831883,-0.8080056208742105,29.222589247925182,70.3097926221214,8.253163883024293,5.545292124877596
2010-03-19,4.55749659751162,0.34816558928143904,29.066046099509414,69.66719737960635,8.095398734064156,5.581042595016167
2010-03-20,4.069720418422918,-1.0930065909870124,28.856765108719554,65.62816051484258,7.9367474992295755,5.61438405447776
2010-03-21,2.879197880142399,0.22568163007271266,29.102542999128218,65.80607348977918,7.781498550705138,5.652235882620581
2010-03-22,3.339123990263195,-0.27955277521207583,29.315015433597875,66.5446190469013,7.608107901076861,5.673700473522049
2010-03-23,3.3265561118487685,1.1169129293460152,28.9094942462049,69.48611627792539,7.4555054049400065,5.712717481197641
2010-03-24,3.374888931428399,1.1045022428487217,28.52239252436086,69.66132327477399,7.295064680683485,5.7444994972067605
2010-03-25,2.9057432808553063,-0.08568418493366117,28.495427908609607,68.18583847528431,7.130878541087867,5.776355222570057
2010-03-26,4.268550990906094,0.35855362275946523,29.100627845028995,67.90551211424206,6.964647075936724,5.802447073835487
2010-03-27,4.098845938988823,0.7754944872920202,28.88103946479264,66.65406746660665,6.806985410845879,5.840982988103201
2010-03-28,4.728138528633031,0.5804435069425677,28.738441467063236,66.54567594100763,6.642474303056631,5.867435982479244
2010-03-29,3.733127401406648,-1.2374953727481588,28.33748616428263,67.78045395608746,6.481140918575202,5.8985840434486505
2010-03-30,2.456819294967317,-0.9433753259347936,27.985918962354077,70.19512308259416,6.317680012056848,5.932388899070305
2010-03-31,2.0674364497722015,0.23246468335416712,27.423959750341734,67.73073106936383,6.159914863095607,5.968139369209098
2010-04-01,3.212121218954367,-1.1916467444395313,27.573868329660744,67.11426599997526,6.001263628261954,6.001480828672071
2010-04-02,2.7424865672740264,0.14132427208520654,27.965633397040538,67.60937889745682,5.846014679736912,6.039332656812701
2010-04-03,3.2663949944931803,-0.3515276019163013,28.68782978372919,67.62322916403339,6.261871328768962,6.129614450483675
2010-04-04,2.2465351936987847,1.055314854663614,28.90270619476095,66.39395867570335,6.4038925061014655,6.2030400623499755
2010-04-05,2.234983631721418,1.0519089596332059,29.242606172134682,65.46242310300586,6.538075433372777,6.269230680004749
2010-04-06,2.6235636763385046,-0.13046786796670298,29.360442826086672,66.057931742717,6.6685129496905535,6.335495007516269
2010-04-07,3.7216642219218317,0.32026974085376586,29.407076045105946,67.49802251727846,6.796905140453146,6.395995460934086
2010-04-08,2.218530237545446,0.7427630509976175,29.528172449652896,65.36627959486208,6.933867131274761,6.468939977346575
2010-04-09,3.8781219732569445,0.5525158011954321,29.405731073633714,65.81990444423067,7.0639796794016965,6.529801573880918
2010-04-10,3.8631203771243396,-1.2611546199424848,29.2078824351785,64.96678096379482,7.197269950832811,6.59535823699555
2010-04-11,3.3436163491197957,-0.9636073991609934,29.286999610552265,63.17854737941129,7.328432700229197,6.663571694768385
2010-04-12,2.297525396999978,0.2150680787765213,29.334660901721104,61.043384089285645,7.465291207180815,6.733730767057945
2010-04-13,3.3277141549901517,-1.0600703020220057,30.05239493614463,61.54385627723873,7.601263628262084,6.801480828672831
2010-04-14,2.122551016199806,0.2827849109805733,29.804187622801205,65.18543904912504,7.7406383356924815,6.873741258972706
2010-04-15,3.1470720509856878,-0.2306967490322825,29.7872708106365,63.65756124953235,7.8618713418580946,6.929614452005256
2010-04-16,2.28554533910701,1.1583362292101063,30.00236034226198,61.36024483801741,8.003892501750343,7.003040061842585
2010-04-17,1.5234522963385206,1.1398694191535252,30.15175702025287,62.756458413675865,8.138075433373896,7.06923068000704
2010-04-18,1.473334544984242,-0.055245364732991006,30.418612856305398,61.63909349879031,8.268512949691088,7.135495007516245
2010-04-19,1.8267822437412486,0.38444835246679954,29.833035051826673,62.41163309152962,8.396905140453443,7.19599546093591
2010-04-20,1.0665932458797345,0.7975151243641844,29.753598895127134,61.29264861194537,8.533867131273533,7.268939977342637
2010-04-21,2.789622204516065,0.5992823896808483,30.11711458902803,61.728599117905006,8.663979679402674,7.329801573884742
2010-04-22,2.0402669778917883,-1.2210391514994008,30.067433885282917,61.06071205453825,8.797269950832359,7.395358236994066
2010-04-23,3.2143182411226388,-0.9293879784714095,30.35260805366887,60.625400819828265,8.928432700229502,7.463571694767547
2010-04-24,3.6894483586111644,0.2442655934498312,30.527762926841767,59.440547467350164,9.065291207180001,7.53373076705733
2010-04-25,4.139487445851906,-1.1813778936782129,30.714348495794013,59.898046993106625,9.201263628262208,7.601480828673593
2010-04-26,2.7684702353975266,0.14979375640368178,30.25188496734163,62.53103342733131,9.340638335691994,7.673741258971278
2010-04-27,3.448150441669147,-0.34419502595184626,30.33116367226004,62.53355976137317,9.461871341860688,7.729614452010447
2010-04-28,2.8879251724068604,1.0612855462356445,30.529518157794307,62.09442712419758,9.603892501747378,7.8030400618370255
2010-04-29,2.6139469878616346,1.2325482731452178,30.85919552938819,63.42008133802231,9.738075433375014,7.86923068000933
2010-04-30,2.8875066595452417,0.389718563089577,30.284420566279408,69.80800389277647,9.868512949691622,7.935495007516223
2010-05-01,3.4672982569059965,2.9878448846070427,30.131276625200602,73.59506288692089,9.996905140453734,7.995995460937735
2010-05-02,2.1484415328724946,3.225090698945695,30.166892005158523,73.87390420657222,10.133867131272313,8.068939977338696
2010-05-03,4.1469939804419775,2.6720037146124462,30.525339427414714,74.30398175150238,10.25537752905829,8.125500498715887
2010-05-04,2.700300929362263,0.6073827329796337,30.586903936271636,72.87423153448951,10.384366724961364,8.188906624057308
2010-05-05,2.544553047854242,0.6317160592099722,31.055289912816782,70.42455147265929,10.511228399154533,8.25496954422907
2010-05-06,1.385905290012884,1.7525802112420463,31.115041176351973,70.81899116739987,10.6437858308351,8.322978078884669
2010-05-07,1.872295062921353,0.10659018954604105,30.84895277941737,67.07182708212386,10.77545717664943,8.388577602867903
2010-05-08,1.4299428068137017,1.2493428649272706,30.678311925264335,64.71133308888047,10.910530808809794,8.45868749552899
2010-05-09,2.1518794668412973,0.5946667750404427,31.128785139817122,63.388855541132905,11.027462739712737,8.512410150940367
2010-05-10,2.124382755950347,1.8628780263126996,31.328046489969402,64.72632392773326,11.16518282432505,8.583685223121789
2010-05-11,1.7455797025713133,1.7415338007714138,31.20076057135055,64.81343964517819,11.295064680687966,8.647725303667537
2010-05-12,1.610394320635725,0.45997883572543347,31.029535449692442,63.368443150282154,11.421201121735175,8.711839093537709
2010-05-13,2.2424753370739845,0.8226199578194318,30.706682413612786,63.48284926800547,11.545292237228217,8.770189009326653
2010-05-14,2.161150023461281,1.1714194940312415,30.71354780729241,60.935306721498435,11.67795315277585,8.840982988086758
2010-05-15,4.719023540370327,0.9186437797634973,30.711063463544182,61.48886892550601,11.803764625642419,8.899694047012037
2010-05-16,3.877609158529102,-0.9480073500782209,30.51118175057631,59.34590645808441,11.93275382179858,8.96310017247428
2010-05-17,2.897829506759574,-0.6961807241949998,30.741549120399235,59.502991163659175,12.059615495929032,9.029163092615322
2010-05-18,4.480342043851935,0.44301955769859874,31.30219075856457,56.82528988939859,12.19217292760848,9.097171627271148
2010-05-19,4.211577159522871,-1.0113651421238534,31.574780297813536,58.52819529163816,12.323844273423754,9.162771151255766
2010-05-20,3.011830356399061,0.2946962597366157,31.88994360014724,61.65129004607243,12.458917905583494,9.23288104391466
2010-05-21,3.1241609379355264,-0.2203593375086763,32.06909277494248,63.16599894106768,12.575849836489525,9.286603699332654
2010-05-22,3.4904044096518336,1.1668642614437785,32.17673195307531,63.80503194998428,12.713569921096274,9.357878771503334
2010-05-23,2.581308322336401,1.1472776222087888,32.29777293842529,63.750564135619854,12.843451777463276,9.42191885205692
2010-05-24,2.537214792662024,-0.047275752651259356,32.16581394398849,66.39006318624723,12.969588218509898,9.486032641924783
2010-05-25,3.234863635440233,0.3894795335879535,31.79100196372273,68.13677185670352,13.093679334002701,9.544382557715576
2010-05-26,2.5083147887440185,0.8015603391736049,31.765718816054267,67.8244687238415,13.226340249548821,9.615176536469923
2010-05-27,3.7205208383609074,0.6028770627468616,32.12461353618933,67.78726911944405,13.35215172241759,9.673887595402958
